blank,,blank2,,blank3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
464.0032043,0.01948864572,464.0032043,0.01952297799,464.0032043,0.01950814016,
463.0071411,0.02002474479,463.0071411,0.02011019737,463.0071411,0.0201116614,
462.0108643,0.02075175196,462.0108643,0.02069041878,462.0108643,0.02068995684,
461.0144653,0.02112657018,461.0144653,0.02120025083,461.0144653,0.02110901475,
460.0178223,0.02127062902,460.0178223,0.02116043307,460.0178223,0.02117774636,
458.9826965,0.02187418193,458.9826965,0.02181337029,458.9826965,0.02173201926,
457.9856873,0.02240740322,457.9856873,0.02233482525,457.9856873,0.02232152596,
456.9884644,0.02276474796,456.9884644,0.02277871408,456.9884644,0.02269039117,
455.9910889,0.02322221175,455.9910889,0.02312009409,455.9910889,0.02310718037,
454.9935303,0.02350007556,454.9935303,0.02344892733,454.9935303,0.02345081232,
453.9957581,0.02384098433,453.9957581,0.02371542528,453.9957581,0.02381210588,
452.9978333,0.0238791611,452.9978333,0.02400588803,452.9978333,0.02392530255,
451.9997253,0.02428198233,451.9997253,0.02433218993,451.9997253,0.02423126064,
451.0014343,0.02454022877,451.0014343,0.02456512675,451.0014343,0.02455825172,
450.0029297,0.02474408969,450.0029297,0.02479553036,450.0029297,0.0246981103,
449.0042419,0.02487109788,449.0042419,0.02493074909,449.0042419,0.02486487478,
448.0054016,0.02524512634,448.0054016,0.02509244904,448.0054016,0.02507739142,
447.0063477,0.02521632053,447.0063477,0.02520688251,447.0063477,0.02523568831,
446.0071716,0.02538652346,446.0071716,0.02542151697,446.0071716,0.02543392219,
445.0077515,0.02560926229,445.0077515,0.02563161403,445.0077515,0.02557096072,
444.0081482,0.0257732477,444.0081482,0.02583439648,444.0081482,0.02585736476,
443.0083923,0.02623774484,443.0083923,0.02615542337,443.0083923,0.02605494857,
442.0084839,0.0263375733,442.0084839,0.02622820251,442.0084839,0.02627616003,
441.0083923,0.02637184598,441.0083923,0.02632302418,441.0083923,0.026303716,
440.0080566,0.02657557838,440.0080566,0.02645946294,440.0080566,0.02649412863,
439.0075684,0.02641701326,439.0075684,0.02645687573,439.0075684,0.02651091293,
438.0069275,0.02652574331,438.0069275,0.02658510022,438.0069275,0.02638006955,
437.006073,0.02656575479,437.006073,0.02648631483,437.006073,0.02653408237,
436.0050659,0.02658909187,436.0050659,0.02652890794,436.0050659,0.02663111687,
435.0038757,0.02654896863,435.0038757,0.02655249089,435.0038757,0.02656457201,
434.002533,0.02653215639,434.002533,0.0264950376,434.002533,0.02648953348,
433.0009766,0.0265610218,433.0009766,0.02657965198,433.0009766,0.02646887116,
431.9992371,0.02660571411,431.9992371,0.02660453133,431.9992371,0.02649888955,
430.997406,0.02666007169,430.997406,0.02651914023,430.997406,0.02656451613,
429.9952698,0.02648777328,429.9952698,0.02650012635,429.9952698,0.02647024766,
428.993042,0.02654200606,428.993042,0.02648942359,428.993042,0.02650417201,
427.9906006,0.02644333988,427.9906006,0.02646796405,427.9906006,0.02642067149,
426.9880371,0.02637068927,426.9880371,0.02641767263,426.9880371,0.02639668435,
425.9852295,0.02635360882,425.9852295,0.02630033344,425.9852295,0.02625229023,
424.9823303,0.02620076016,424.9823303,0.02619644441,424.9823303,0.02609002218,
424.0177917,0.02607094496,424.0177917,0.02613024041,424.0177917,0.02614772506,
423.0144958,0.02612333931,423.0144958,0.02608141862,423.0144958,0.02605079673,
422.0111084,0.02617348544,422.0111084,0.02592932433,422.0111084,0.0259584263,
421.0074158,0.02592825331,421.0074158,0.02576448582,421.0074158,0.02580156922,
420.0036316,0.0257180389,420.0036316,0.02577165514,420.0036316,0.02571834065,
418.9996948,0.02573256753,418.9996948,0.02562889643,418.9996948,0.02569853887,
417.9955139,0.0256208498,417.9955139,0.02558548562,417.9955139,0.02551775426,
416.9912109,0.02548865601,416.9912109,0.0255491063,416.9912109,0.02554457635,
415.9867554,0.02551863343,415.9867554,0.02543007955,415.9867554,0.02548873797,
414.9821472,0.02532886714,414.9821472,0.02539272606,414.9821472,0.02537815273,
414.0159607,0.0252878461,414.0159607,0.02535263076,414.0159607,0.02528419532,
413.0109253,0.02524611354,413.0109253,0.02533517778,413.0109253,0.0253037326,
412.0058289,0.02517182566,412.0058289,0.02518960088,412.0058289,0.02516661398,
411.0004883,0.02471235767,411.0004883,0.02486906946,411.0004883,0.02478895336,
409.9949951,0.02472759411,409.9949951,0.02480128594,409.9949951,0.0246790126,
408.9893799,0.02469816431,408.9893799,0.02463857271,408.9893799,0.02457611077,
407.983551,0.02460394427,407.983551,0.02460002527,407.983551,0.02454866469,
407.0162659,0.02437290177,407.0162659,0.02438473143,407.0162659,0.02428789437,
406.0101624,0.02418289706,406.0101624,0.02419474907,406.0101624,0.0241544079,
405.0038452,0.0239549242,405.0038452,0.02406752855,405.0038452,0.02394961938,
403.997406,0.02408246696,403.997406,0.0240757633,403.997406,0.02405803464,
402.9907227,0.02419775911,402.9907227,0.02407174185,402.9907227,0.02414753847,
401.9839478,0.02408528514,401.9839478,0.0241828151,401.9839478,0.024123732,
401.0157471,0.02409494482,401.0157471,0.02420668118,401.0157471,0.0241414085,
400.008606,0.0240582265,400.008606,0.02413634583,400.008606,0.02406347916,
399.0013428,0.02419649996,399.0013428,0.02406323329,399.0013428,0.02422597818,
397.9938965,0.02432600223,397.9938965,0.02413336374,397.9938965,0.02413191274,
396.9862671,0.02435658313,396.9862671,0.02442829683,396.9862671,0.02424453571,
396.0172729,0.02444957383,396.0172729,0.02442013659,396.0172729,0.02430319786,
395.0093689,0.02425619587,395.0093689,0.02422958985,395.0093689,0.02418382838,
394.0012817,0.02463901043,394.0012817,0.02461758628,394.0012817,0.02451053634,
392.993042,0.02456589416,392.993042,0.02463898249,392.993042,0.02444020845,
391.9846497,0.02442755736,391.9846497,0.02447397448,391.9846497,0.02434735745,
391.0148926,0.02472852543,391.0148926,0.024863258,391.0148926,0.02471909858,
390.0061951,0.02510262281,390.0061951,0.0249361787,390.0061951,0.02487806045,
388.9972839,0.02520778961,388.9972839,0.02508759499,388.9972839,0.02500828728,
387.9882202,0.02511924505,387.9882202,0.02504714392,387.9882202,0.02508901991,
387.0178833,0.0254631266,387.0178833,0.02530246973,387.0178833,0.02536676452,
386.0085754,0.02560747787,386.0085754,0.02570595406,386.0085754,0.02540661395,
384.999054,0.02572471276,384.999054,0.02570570819,384.999054,0.02569584735,
383.9894104,0.02587934397,383.9894104,0.02573092096,383.9894104,0.0257777255,
383.0184631,0.02608273737,383.0184631,0.02605412342,383.0184631,0.02608688734,
382.0084839,0.02626845986,382.0084839,0.02629263327,382.0084839,0.02631218731,
380.9983521,0.02638964169,380.9983521,0.0263015721,380.9983521,0.02641830593,
379.9880676,0.02696275711,379.9880676,0.02692816406,379.9880676,0.0268509984,
379.0165405,0.02713309601,379.0165405,0.02713871747,379.0165405,0.02714770101,
378.0059509,0.02707250789,378.0059509,0.0270839408,378.0059509,0.02706347033,
376.9952393,0.02770087495,376.9952393,0.02764787711,376.9952393,0.02766227722,
375.984375,0.02828191407,375.984375,0.02831810713,375.984375,0.02808919735,
375.012207,0.02874503657,375.012207,0.02883518115,375.012207,0.0287113525,
374.0010376,0.02927452698,374.0010376,0.02921189368,374.0010376,0.02922260948,
372.9896851,0.02973219566,372.9896851,0.0297444202,372.9896851,0.0297269281,
372.0171204,0.03018601798,372.0171204,0.03020322323,372.0171204,0.03035609797,
371.0055237,0.03085617907,371.0055237,0.03073304892,371.0055237,0.03071618453,
369.9937134,0.03121495619,369.9937134,0.0312628001,369.9937134,0.03120750189,
368.9818115,0.03177512065,368.9818115,0.03177598491,368.9818115,0.03176130727,
368.0086365,0.03191807494,368.0086365,0.03204204142,368.0086365,0.03200110793,
366.9964294,0.03249513358,366.9964294,0.0324090533,366.9964294,0.03238149732,
365.9840393,0.03292002156,365.9840393,0.0328576155,365.9840393,0.03276498243,
365.0104675,0.03324546292,365.0104675,0.03339675814,365.0104675,0.03320966661,
363.9978333,0.03392453492,363.9978333,0.03384211287,363.9978333,0.03380696848,
362.9850159,0.03354072198,362.9850159,0.03357855976,362.9850159,0.03364107013,
362.0109863,0.03372817859,362.0109863,0.03374412656,362.0109863,0.03368937969,
360.9979248,0.03424770385,360.9979248,0.03412445262,360.9979248,0.03415175527,
359.9846497,0.03478445485,359.9846497,0.03465045244,359.9846497,0.03487920016,
359.0102539,0.03501335904,359.0102539,0.03498328105,359.0102539,0.03496936336,
357.9967346,0.03505800292,357.9967346,0.03498002514,357.9967346,0.03479446843,
356.9830322,0.03546579927,356.9830322,0.03537289053,356.9830322,0.0354530476,
356.0081787,0.03552563116,356.0081787,0.03551234305,356.0081787,0.03544658795,
354.9942322,0.03582407534,354.9942322,0.03590580449,354.9942322,0.03580746427,
354.019165,0.035803698,354.019165,0.03576237708,354.019165,0.03559912741,
353.0048828,0.03608401865,353.0048828,0.03608359769,353.0048828,0.03597188741,
351.9904785,0.03618290275,351.9904785,0.03601547703,351.9904785,0.03607873246,
351.0149536,0.03627640754,351.0149536,0.03635425121,351.0149536,0.03621610254,
350.0003052,0.03633834794,350.0003052,0.03640745208,350.0003052,0.03635763004,
348.9855042,0.03642617166,348.9855042,0.03660609201,348.9855042,0.03658220917,
348.0095825,0.03682060167,348.0095825,0.03657297418,348.0095825,0.03669416532,
346.9945068,0.03663301468,346.9945068,0.03653831035,346.9945068,0.03649990261,
346.0183105,0.03649798781,346.0183105,0.03647687286,346.0183105,0.03646434471,
345.0029297,0.03653281927,345.0029297,0.03644272313,345.0029297,0.03644525632,
343.9874573,0.0366563648,343.9874573,0.03663127124,343.9874573,0.03666168824,
343.0108643,0.03673619404,343.0108643,0.03671698272,343.0108643,0.03670123592,
341.9950562,0.03666174412,341.9950562,0.036739517,341.9950562,0.03681578487,
341.018219,0.0367975831,341.018219,0.03669768572,341.018219,0.03673737496,
340.0021667,0.03676715493,340.0021667,0.03677780554,340.0021667,0.03668050468,
338.9859619,0.03668275476,338.9859619,0.03670376912,338.9859619,0.03675253317,
338.008728,0.03673163056,338.008728,0.03684336692,338.008728,0.03676053509,
336.9922485,0.03683979064,336.9922485,0.03694730252,336.9922485,0.03671323508,
336.01474,0.03678707406,336.01474,0.036625579,336.01474,0.03660493717,
334.9980469,0.03677870706,334.9980469,0.03672393784,334.9980469,0.03656829894,
333.9811401,0.03651274368,333.9811401,0.03658978641,333.9811401,0.03646417707,
333.0032654,0.0368937552,333.0032654,0.03678228334,333.0032654,0.03646870703,
331.986145,0.03676360473,331.986145,0.0366147384,331.986145,0.03668512404,
331.0080261,0.03670039028,331.0080261,0.03665357456,331.0080261,0.03669120744,
329.9906006,0.03670531884,329.9906006,0.0366775468,329.9906006,0.03672188148,
329.012207,0.03679873794,329.012207,0.03675208241,329.012207,0.03669379652,
327.9945374,0.03669543192,327.9945374,0.03673794121,327.9945374,0.03677061945,
327.0158997,0.03651384264,327.0158997,0.03657359257,327.0158997,0.03653659299,
325.9979858,0.03681245819,325.9979858,0.03684336692,325.9979858,0.03690060228,
325.0190735,0.03655007854,325.0190735,0.03653625399,325.0190735,0.03653540835,
324.000885,0.0367430672,324.000885,0.03676661849,324.000885,0.03674830869,
322.9825745,0.03715366125,322.9825745,0.03714015335,322.9825745,0.03721228987,
322.0032959,0.03737467527,322.0032959,0.03732688725,322.0032959,0.0372736305,
320.9847107,0.03761677817,320.9847107,0.03751257062,320.9847107,0.0375046134,
320.005188,0.03758033738,320.005188,0.03758626431,320.005188,0.03752787039,
318.9863892,0.03805546463,318.9863892,0.03800319508,318.9863892,0.03814759105,
318.0066223,0.03838922083,318.0066223,0.03822919354,318.0066223,0.03841967508,
316.9875488,0.03875393793,316.9875488,0.03878119215,316.9875488,0.0386986956,
316.0075073,0.03887047246,316.0075073,0.03875082359,316.0075073,0.03867936879,
314.9881897,0.03921842575,314.9881897,0.03907380998,314.9881897,0.03904444352,
314.0079651,0.03991366178,314.0079651,0.03985906765,314.0079651,0.03987140954,
312.9883728,0.04025100544,312.9883728,0.04017453268,312.9883728,0.04019119963,
312.0078735,0.04073168337,312.0078735,0.04066541418,312.0078735,0.040613994,
310.9880371,0.04106274992,310.9880371,0.04094878212,310.9880371,0.04098547623,
310.0073242,0.04141175002,310.0073242,0.0416671969,310.0073242,0.04130811244,
308.9872437,0.04151490331,308.9872437,0.04156751186,308.9872437,0.04144834355,
308.0062561,0.04226826504,308.0062561,0.04220230505,308.0062561,0.04220153391,
306.9859314,0.04256666824,306.9859314,0.04255196452,306.9859314,0.04253857583,
306.0047302,0.04275535047,306.0047302,0.04279045761,306.0047302,0.04269131646,
304.9841614,0.04349112511,304.9841614,0.04342552274,304.9841614,0.04333378747,
304.0027466,0.0439212136,304.0027466,0.04397867247,304.0027466,0.04388006032,
302.9819031,0.04412681609,302.9819031,0.04408426955,302.9819031,0.04411985353,
302.0002441,0.04451290518,302.0002441,0.04456886277,302.0002441,0.04445638135,
301.0184326,0.04497713596,301.0184326,0.04495907947,301.0184326,0.04491337761,
299.9972839,0.04544643685,299.9972839,0.04557630792,299.9972839,0.0455057919,

blank,
blank
Collection Time: 2/26/2025 1:33:31 PM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/26/2025 1:30:17 PM
Method Modifications:
UVVIS SAT Changed: 2/26/2025 1:32:06 PM, Old:0.0125, New:0.1000
Common SAT Changed: 2/26/2025 1:32:06 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 2/26/2025 1:32:10 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 2/26/2025 1:32:10 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 301.0

blank2,
blank2
Collection Time: 2/26/2025 1:36:21 PM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/26/2025 1:30:17 PM
Method Modifications:
UVVIS SAT Changed: 2/26/2025 1:32:06 PM, Old:0.0125, New:0.1000
Common SAT Changed: 2/26/2025 1:32:06 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 2/26/2025 1:32:10 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 2/26/2025 1:32:10 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 304.0

blank3,
blank3
Collection Time: 2/26/2025 1:38:04 PM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/26/2025 1:30:17 PM
Method Modifications:
UVVIS SAT Changed: 2/26/2025 1:32:06 PM, Old:0.0125, New:0.1000
Common SAT Changed: 2/26/2025 1:32:06 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 2/26/2025 1:32:10 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 2/26/2025 1:32:10 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 304.0

