trial1,,trial2,,trial3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
799.9968262,0.03820284829,799.9968262,0.03407923132,799.9968262,0.03216501325,
798.9871826,0.03848076612,798.9871826,0.0340414606,798.9871826,0.03204424307,
798.0119019,0.03837154806,798.0119019,0.03416396305,798.0119019,0.03169617057,
797.0014038,0.0380894877,797.0014038,0.03323112801,797.0014038,0.03172006458,
795.9905396,0.03805908188,795.9905396,0.03346513957,795.9905396,0.03178228065,
795.0140991,0.03832138702,795.0140991,0.03396758437,795.0140991,0.03254127875,
794.0025024,0.03910629824,794.0025024,0.03367262334,794.0025024,0.03237101063,
792.9903564,0.03702805564,792.9903564,0.03277293965,792.9903564,0.03196307272,
792.0128784,0.03847392276,792.0128784,0.03357397392,792.0128784,0.03245808929,
790.999939,0.03808341175,790.999939,0.03374502063,790.999939,0.03227235004,
789.9866333,0.03732897341,789.9866333,0.03344050795,789.9866333,0.03187274933,
789.0079956,0.03813450783,789.0079956,0.03324884549,789.0079956,0.03228637576,
787.9938965,0.03736931831,787.9938965,0.03344881162,787.9938965,0.0319176577,
787.0144653,0.03668154404,787.0144653,0.03342697769,787.0144653,0.03233885393,
785.9996338,0.03706227988,785.9996338,0.03427495807,785.9996338,0.03185049444,
784.984375,0.03750687093,784.984375,0.03376189247,784.984375,0.03238710389,
784.0037842,0.03744676709,784.0037842,0.03382555023,784.0037842,0.03262892365,
782.9877319,0.03724367917,782.9877319,0.03262401,782.9877319,0.03156100214,
782.0064087,0.03793010861,782.0064087,0.03369374201,782.0064087,0.03149976209,
780.989563,0.0378520079,780.989563,0.03336989507,780.989563,0.03220836446,
780.0075684,0.03697300702,780.0075684,0.03358516097,780.0075684,0.03164351732,
778.9899292,0.03725208342,778.9899292,0.03440697119,778.9899292,0.03240855038,
778.0071411,0.03721161187,778.0071411,0.03336044401,778.0071411,0.03192314506,
776.9887695,0.03727058694,776.9887695,0.03317454457,776.9887695,0.03172346205,
776.005188,0.0373833105,776.005188,0.03389495239,776.005188,0.03249256685,
774.9860229,0.03741657361,774.9860229,0.03350641206,774.9860229,0.03244877234,
774.001709,0.03738392889,774.001709,0.03358619288,774.001709,0.03218268976,
773.0169678,0.0373602882,773.0169678,0.03383078054,773.0169678,0.03270405158,
771.9967041,0.03765110299,771.9967041,0.03386539966,771.9967041,0.032669276,
771.0112305,0.03766592592,771.0112305,0.03407077491,771.0112305,0.03312050924,
769.9902344,0.03779589385,769.9902344,0.03467279673,769.9902344,0.03360020742,
769.0039673,0.03794013709,769.0039673,0.03436247632,769.0039673,0.03360423446,
768.0174561,0.03861253336,768.0174561,0.034826722,768.0174561,0.03396867588,
766.9953003,0.03863867745,766.9953003,0.03499503806,766.9953003,0.03423246741,
766.0079346,0.03865593672,766.0079346,0.03546172753,766.0079346,0.03455774486,
764.9850464,0.03965995461,764.9850464,0.03580389172,764.9850464,0.03509339318,
763.9970093,0.03956654295,763.9970093,0.03572041169,763.9970093,0.03519637138,
763.008667,0.0396736525,763.008667,0.0361886695,763.008667,0.03553215042,
761.9845581,0.03975959867,761.9845581,0.03595967963,761.9845581,0.03508039936,
760.9954224,0.04004200548,760.9954224,0.03613667935,760.9954224,0.03629247472,
760.0059814,0.03968321159,760.0059814,0.035992641,760.0059814,0.0354247354,
759.0161133,0.03890195489,759.0161133,0.03493872657,759.0161133,0.03519640118,
757.9904785,0.03923525289,757.9904785,0.03518612683,757.9904785,0.03471401334,
757,0.03901065513,757,0.03394911066,757,0.03450040147,
756.0089722,0.03848922253,756.0089722,0.03410703316,756.0089722,0.0341241695,
754.9822998,0.03846512735,754.9822998,0.03384077176,754.9822998,0.03395560384,
753.9906616,0.0380313918,753.9906616,0.03312550858,753.9906616,0.03375375271,
752.9986572,0.03834338486,752.9986572,0.03334054351,752.9986572,0.03337190673,
752.0062866,0.03822226822,752.0062866,0.03308581188,752.0062866,0.03329593316,
751.0135498,0.03841942176,751.0135498,0.0336339362,751.0135498,0.03318284079,
749.9849854,0.03816559538,749.9849854,0.03314872831,749.9849854,0.03336787969,
748.9915771,0.03823306784,748.9915771,0.03280420601,748.9915771,0.03336144984,
747.9978027,0.03802958503,747.9978027,0.03271303698,747.9978027,0.03293507174,
747.0036621,0.03712805733,747.0036621,0.03231174871,747.0036621,0.03256630525,
746.0090942,0.03715794906,746.0090942,0.03209931403,746.0090942,0.03206798807,
745.0142822,0.036832802,745.0142822,0.03151278943,745.0142822,0.0318429172,
743.9835205,0.03611676395,743.9835205,0.03067081794,743.9835205,0.03092660941,
742.987915,0.03561444208,742.987915,0.0298395697,742.987915,0.03030988015,
741.9920654,0.03452167287,741.9920654,0.02945776843,741.9920654,0.02969316766,
740.9957886,0.03406626731,740.9957886,0.02816384844,740.9957886,0.02885058895,
739.9992065,0.03337321803,739.9992065,0.02768026665,739.9992065,0.02815763466,
739.0021973,0.03287244216,739.0021973,0.02712364495,739.0021973,0.02707247995,
738.0048828,0.03188219294,738.0048828,0.02621937543,738.0048828,0.02680171095,
737.0072021,0.03138248995,737.0072021,0.02587448061,737.0072021,0.0257877782,
736.0091553,0.03090829216,736.0091553,0.025050845,736.0091553,0.02502652258,
735.0108032,0.03026441671,735.0108032,0.02446203493,735.0108032,0.02457400225,
734.012085,0.02982806228,734.012085,0.02404676192,734.012085,0.02386277914,
733.0130615,0.02886207029,733.0130615,0.02355322801,733.0130615,0.02313530073,
732.0136719,0.02872277424,732.0136719,0.02329600416,732.0136719,0.02307021618,
731.013916,0.02794056758,731.013916,0.02249269746,731.013916,0.02230114304,
730.0137939,0.0275422018,730.0137939,0.02231749333,730.0137939,0.02196119539,
