trial1,,trial2,,trial3,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
799.9968262,0.01486318279,799.9968262,0.01473398134,799.9968262,0.01433994249,
798.9871826,0.01502307877,798.9871826,0.01517003216,798.9871826,0.01513625775,
798.0119019,0.01528968476,798.0119019,0.01505295839,798.0119019,0.01483015623,
797.0014038,0.01416307501,797.0014038,0.01473933645,797.0014038,0.01472675055,
795.9905396,0.0146887796,795.9905396,0.01470273081,795.9905396,0.01408715453,
795.0140991,0.01495469827,795.0140991,0.01489548944,795.0140991,0.01483618282,
794.0025024,0.01506426744,794.0025024,0.0147333378,794.0025024,0.01453602035,
792.9903564,0.01406038925,792.9903564,0.01455462351,792.9903564,0.01410774421,
792.0128784,0.01488705166,792.0128784,0.01473590918,792.0128784,0.01489787363,
790.999939,0.01448620949,790.999939,0.01506287418,790.999939,0.01445559226,
789.9866333,0.01424374245,789.9866333,0.01415545214,789.9866333,0.01446945593,
789.0079956,0.01507552341,789.0079956,0.01521968003,789.0079956,0.01414906047,
787.9938965,0.01443608385,787.9938965,0.01450242847,787.9938965,0.0145423105,
787.0144653,0.01382598933,787.0144653,0.01460347883,787.0144653,0.01393642463,
785.9996338,0.01378855202,785.9996338,0.01400536671,785.9996338,0.01411512494,
784.984375,0.01449033152,784.984375,0.01448339969,784.984375,0.0145939216,
784.0037842,0.01458018832,784.0037842,0.01448527258,784.0037842,0.01456471533,
782.9877319,0.01403496228,782.9877319,0.01354463026,782.9877319,0.01410878729,
782.0064087,0.01429689582,782.0064087,0.01469049323,782.0064087,0.01392177679,
780.989563,0.01424879767,780.989563,0.01409715507,780.989563,0.0146096088,
780.0075684,0.01390924025,780.0075684,0.01407223474,780.0075684,0.01428362727,
778.9899292,0.01446391549,778.9899292,0.01405044273,778.9899292,0.01452807058,
778.0071411,0.0144842295,778.0071411,0.01413617097,778.0071411,0.01430264767,
776.9887695,0.01414143946,776.9887695,0.01431650575,776.9887695,0.0135484226,
776.005188,0.01379923988,776.005188,0.0139789274,776.005188,0.01418877672,
774.9860229,0.01443819795,774.9860229,0.01434074529,774.9860229,0.01443255134,
774.001709,0.01403924078,774.001709,0.01377126388,774.001709,0.01408063062,
773.0169678,0.01417818479,773.0169678,0.01433199644,773.0169678,0.01407175325,
771.9967041,0.01466425322,771.9967041,0.0143810669,771.9967041,0.01419318933,
771.0112305,0.01448240876,771.0112305,0.01454137359,771.0112305,0.01451685559,
769.9902344,0.01456897147,769.9902344,0.01441609394,769.9902344,0.01516649406,
769.0039673,0.01452188753,769.0039673,0.01434400957,769.0039673,0.01471341494,
768.0174561,0.01555111445,768.0174561,0.01528992597,768.0174561,0.01553032175,
766.9953003,0.01564671844,766.9953003,0.01543442067,766.9953003,0.01591862179,
766.0079346,0.01595079154,766.0079346,0.01581482217,766.0079346,0.016404761,
764.9850464,0.01639352366,764.9850464,0.01705383882,764.9850464,0.01664367691,
763.9970093,0.01606829651,763.9970093,0.01625755057,763.9970093,0.01619029231,
763.008667,0.01668095961,763.008667,0.01681475155,763.008667,0.0171982497,
761.9845581,0.01649646647,761.9845581,0.01644573174,761.9845581,0.01654306613,
760.9954224,0.01668085158,760.9954224,0.01693687588,760.9954224,0.01686690189,
760.0059814,0.01628668234,760.0059814,0.01644118875,760.0059814,0.01661624387,
759.0161133,0.01589840278,759.0161133,0.01547715161,759.0161133,0.01579640619,
757.9904785,0.0159140043,757.9904785,0.01556257065,757.9904785,0.01545394864,
757,0.01519158483,757,0.0147824809,757,0.01539523527,
756.0089722,0.01484194119,756.0089722,0.01472605392,756.0089722,0.01484448649,
754.9822998,0.01450596191,754.9822998,0.01455355342,754.9822998,0.014520308,
753.9906616,0.01392383501,753.9906616,0.01398988813,753.9906616,0.01406012196,
752.9986572,0.01373997517,752.9986572,0.01363528054,752.9986572,0.01413534209,
752.0062866,0.01364380121,752.0062866,0.01356746443,752.0062866,0.01404859871,
751.0135498,0.01379325427,751.0135498,0.01397876721,751.0135498,0.01396034844,
749.9849854,0.01382526755,749.9849854,0.01336795278,749.9849854,0.01371160243,
748.9915771,0.01389015652,748.9915771,0.01359040756,748.9915771,0.01376124378,
747.9978027,0.01321234833,747.9978027,0.01334422175,747.9978027,0.01332732476,
747.0036621,0.01292522624,747.0036621,0.01305855997,747.0036621,0.01295282785,
746.0090942,0.01255483273,746.0090942,0.01241331641,746.0090942,0.01282173954,
745.0142822,0.01239935961,745.0142822,0.01183677837,745.0142822,0.0118159242,
743.9835205,0.01150872372,743.9835205,0.01117501967,743.9835205,0.01122957841,
742.987915,0.01052174624,742.987915,0.01061574649,742.987915,0.01040639635,
741.9920654,0.0100442376,741.9920654,0.009579901583,741.9920654,0.01000855397,
740.9957886,0.008949024603,740.9957886,0.008872029372,740.9957886,0.009058041498,
739.9992065,0.008078061976,739.9992065,0.008046285249,739.9992065,0.008450699039,
739.0021973,0.007406518329,739.0021973,0.007244374603,739.0021973,0.007233082782,
738.0048828,0.006385252345,738.0048828,0.006637222599,738.0048828,0.006614618469,
737.0072021,0.006128624082,737.0072021,0.006095807999,737.0072021,0.006119933911,
736.0091553,0.005292823538,736.0091553,0.005513433367,736.0091553,0.005618181545,
735.0108032,0.004839296453,735.0108032,0.004863326903,735.0108032,0.004895552527,
734.012085,0.004565581679,734.012085,0.004437994212,734.012085,0.004482585471,
733.0130615,0.003762598848,733.0130615,0.003654303029,733.0130615,0.003927731421,
732.0136719,0.003476357553,732.0136719,0.003398813074,732.0136719,0.003455143655,
731.013916,0.002837524517,731.013916,0.002738133539,731.013916,0.002851464553,
730.0137939,0.002748605795,730.0137939,0.00213123532,730.0137939,0.002366980072,
729.0133057,0.002189691179,729.0133057,0.001973987324,729.0133057,0.001986079384,
728.0125732,0.001833433053,728.0125732,0.001707477262,728.0125732,0.001764862449,
727.0114746,0.001579531468,727.0114746,0.001611826126,727.0114746,0.001691676909,
726.0100098,0.001394331455,726.0100098,0.001379996771,726.0100098,0.001278108917,
725.0081787,0.001248227316,725.0081787,0.00124755234,725.0081787,0.001460350235,
724.0060425,0.001068695798,724.0060425,0.001115667401,724.0060425,0.001261960599,
723.00354,0.001549888984,723.00354,0.001284287893,723.00354,0.001180917025,
722.0007935,0.001003930112,722.0007935,0.001318689785,722.0007935,0.001305240323,
720.9975586,0.001716469182,720.9975586,0.00150840322,720.9975586,0.001529470319,
719.9940186,0.001733336016,719.9940186,0.001921696705,719.9940186,0.001858649426,
718.9901733,0.001714312122,718.9901733,0.001653763466,718.9901733,0.00207559648,
717.9859009,0.002420001198,717.9859009,0.002345950343,717.9859009,0.002749725943,
717.017334,0.002688642126,717.017334,0.002898655366,717.017334,0.002779007424,
716.0124512,0.003289251821,716.0124512,0.003422711743,716.0124512,0.003153824946,
715.0072632,0.003663126612,715.0072632,0.003901454387,715.0072632,0.003900801297,
714.00177,0.004522289615,714.00177,0.004316849634,714.00177,0.004296064842,
712.9958496,0.005160516594,712.9958496,0.0053174817,712.9958496,0.005319473334,
711.989624,0.005872881506,711.989624,0.005753224716,711.989624,0.005915521178,
710.9831543,0.006553750485,710.9831543,0.006598769687,710.9831543,0.006781969685,
710.012207,0.007159390952,710.012207,0.007482226938,710.012207,0.007533532102,
709.0049438,0.008150273934,709.0049438,0.008215507492,709.0049438,0.008129542693,
707.9973755,0.009071151726,707.9973755,0.008817871101,707.9973755,0.00903454423,
706.989563,0.009637330659,706.989563,0.009570824914,706.989563,0.009573338553,
706.017395,0.01076646894,706.017395,0.01072443835,706.017395,0.01089876983,
705.0088501,0.01153700706,705.0088501,0.01152570918,705.0088501,0.0117427269,
704,0.01263666805,704,0.01243068371,704,0.01227336377,
702.9907837,0.01357128378,702.9907837,0.01331392489,702.9907837,0.01319145411,
702.017334,0.01419939473,702.017334,0.01380592026,702.017334,0.01405571029,
701.0074463,0.01508544013,701.0074463,0.01508549321,701.0074463,0.01519418508,
699.9973145,0.01601022482,699.9973145,0.01607267559,699.9973145,0.01608583704,
698.9868164,0.01636462845,698.9868164,0.0165082179,698.9868164,0.01640914381,
698.012085,0.01688614301,698.012085,0.01713666134,698.012085,0.01731064916,
697.0009155,0.0183551833,697.0009155,0.01849003322,697.0009155,0.01828724705,
695.9894409,0.0192664247,695.9894409,0.01896391623,695.9894409,0.01920741051,
695.0137939,0.01960613765,695.0137939,0.0196544528,695.0137939,0.01941352338,
694.0016479,0.02065531723,694.0016479,0.02041095495,694.0016479,0.02051167935,
692.9891968,0.02128827199,692.9891968,0.02165639773,692.9891968,0.02104344591,
692.0125732,0.02167169005,692.0125732,0.02170026116,692.0125732,0.02195395343,
690.9995117,0.02236545645,690.9995117,0.02258883417,690.9995117,0.02251101844,
689.986084,0.02320110425,689.986084,0.02334363945,689.986084,0.02334634401,
689.0085449,0.02371895313,689.0085449,0.02398113161,689.0085449,0.02384757437,
687.9944458,0.02447912283,687.9944458,0.0245493222,687.9944458,0.02424962632,
687.0162964,0.02488806657,687.0162964,0.02499284968,687.0162964,0.02516524307,
686.0015869,0.02544416115,686.0015869,0.02538715489,686.0015869,0.02548632212,
684.9865723,0.02564844862,684.9865723,0.0258920379,684.9865723,0.02595169283,
684.0074463,0.0264064502,684.0074463,0.0265529044,684.0074463,0.02625410631,
682.9918823,0.02690855414,682.9918823,0.02721838653,682.9918823,0.02724600211,
682.012146,0.02736913972,682.012146,0.02734118514,682.012146,0.02717473358,
680.9958496,0.02769166045,680.9958496,0.02775848843,680.9958496,0.0278312061,
680.015625,0.02817075327,680.015625,0.02840788662,680.015625,0.02798821963,
678.9985962,0.02873441577,678.9985962,0.0284520518,678.9985962,0.02878043987,
678.0177612,0.02898118272,678.0177612,0.0289688427,678.0177612,0.02913044579,
677.0001221,0.02960622497,677.0001221,0.0296616815,677.0001221,0.02971073985,
675.9822998,0.02986760251,675.9822998,0.02967961319,675.9822998,0.03018710017,
675.0004883,0.03018823825,675.0004883,0.03065159358,675.0004883,0.03050447442,
673.9819946,0.03081793897,673.9819946,0.03110885434,673.9819946,0.0306718722,
672.9995728,0.03111021593,672.9995728,0.0311144162,672.9995728,0.03101559542,
672.0168457,0.03149887174,672.0168457,0.03176448122,672.0168457,0.03138978034,
670.9974365,0.03182946146,670.9974365,0.03167431429,670.9974365,0.0322051309,
670.0140991,0.03238682449,670.0140991,0.03223641217,670.0140991,0.03247599676,
668.9940796,0.03256237134,668.9940796,0.03250127286,668.9940796,0.0325480029,
668.0101318,0.03253277019,668.0101318,0.03238807991,668.0101318,0.03252339736,
666.9894409,0.03228436783,666.9894409,0.03227207065,666.9894409,0.03229373693,
666.0049438,0.03213697299,666.0049438,0.03240693361,666.0049438,0.03211091086,
664.9836426,0.03213819861,664.9836426,0.03209619597,664.9836426,0.03197482973,
663.9985962,0.03201515228,663.9985962,0.03232870623,663.9985962,0.03183280304,
663.0131836,0.03221243247,663.0131836,0.03229911998,663.0131836,0.03202387318,
661.9909058,0.0320950523,661.9909058,0.03233681992,661.9909058,0.03231849894,
661.0050049,0.0324845612,661.0050049,0.03228615224,661.0050049,0.03242927417,
659.9821777,0.03247694671,659.9821777,0.03243549541,659.9821777,0.03231004998,
658.9955444,0.03214522451,658.9955444,0.03229577094,658.9955444,0.03244562075,
658.008728,0.03252336755,658.008728,0.03280119225,658.008728,0.03253949434,
656.9849854,0.03274491429,656.9849854,0.03283709288,656.9849854,0.03275359422,
655.9974976,0.03297523037,655.9974976,0.03283617273,655.9974976,0.03296406195,
655.0097656,0.03274190053,655.0097656,0.03288643062,655.0097656,0.03294710815,
653.9851074,0.033364553,653.9851074,0.03324468061,653.9851074,0.03328643367,
652.9967651,0.0332099162,652.9967651,0.03322363645,652.9967651,0.03318295255,
652.0081787,0.03330722451,652.0081787,0.03358580172,652.0081787,0.03334501386,
650.982605,0.0338951461,650.982605,0.03388350457,650.982605,0.03379560634,
649.9934082,0.03382398188,649.9934082,0.0338755548,649.9934082,0.03370451182,
649.0039673,0.03393407911,649.0039673,0.03421401232,649.0039673,0.03396887332,
648.0141602,0.03411423042,648.0141602,0.0340000838,648.0141602,0.03415634483,
646.9874268,0.03436331823,646.9874268,0.03439904004,646.9874268,0.03453509882,
645.9971313,0.0342615433,645.9971313,0.03449543938,645.9971313,0.0346316658,
645.0064697,0.0343923457,645.0064697,0.03476047888,645.0064697,0.03445925936,
644.015564,0.03449342027,644.015564,0.03455404565,644.015564,0.03468061984,
642.9876099,0.03472615406,642.9876099,0.03449586034,642.9876099,0.03456833959,
641.9960938,0.03469127417,641.9960938,0.03477870673,641.9960938,0.03492803872,
641.0043945,0.03495822474,641.0043945,0.03485583514,641.0043945,0.03471864015,
640.0123291,0.03500887007,640.0123291,0.03541038558,640.0123291,0.03529907018,
638.9831543,0.03518071026,638.9831543,0.03531838581,638.9831543,0.03517127782,
637.9906006,0.03529530764,637.9906006,0.0353904143,637.9906006,0.03542007506,
636.9976196,0.03570447862,636.9976196,0.03580923378,636.9976196,0.03537173942,
