trial1,,
Wavelength (nm),Abs,
415.9867554,2.022380829,
414.9821472,2.026595354,
414.0159607,2.042990685,
413.0109253,2.046928167,
412.0058289,2.059051752,
411.0004883,2.078880072,
409.9949951,2.091789961,
408.9893799,2.099104166,
407.983551,2.111299038,
407.0162659,2.120373726,
406.0101624,2.141710758,
405.0038452,2.159654617,
403.997406,2.173804045,
402.9907227,2.184734821,
401.9839478,2.208652735,
401.0157471,2.223899364,
400.008606,2.229198217,
399.0013428,2.24608922,
397.9938965,2.277995348,
396.9862671,2.288774729,
396.0172729,2.306076765,
395.0093689,2.317334175,
394.0012817,2.339105368,
392.993042,2.356711149,
391.9846497,2.361810684,
391.0148926,2.389441729,
390.0061951,2.402702093,
388.9972839,2.422333479,
387.9882202,2.440605879,
387.0178833,2.45236969,
386.0085754,2.48770237,
384.999054,2.487340927,
383.9894104,2.499219656,
383.0184631,2.539718866,
382.0084839,2.533627033,
380.9983521,2.583126545,
379.9880676,2.594398022,
379.0165405,2.617484093,
378.0059509,2.593788862,
376.9952393,2.659085751,
375.984375,2.65093112,
375.012207,2.677668095,
374.0010376,2.710310459,
372.9896851,2.708162308,
372.0171204,2.701836348,
371.0055237,2.756243944,
369.9937134,2.769631624,
368.9818115,2.803989172,
368.0086365,2.828005552,
366.9964294,2.859484196,
365.9840393,2.909933567,
365.0104675,2.919373751,
363.9978333,2.859689713,
362.9850159,2.922552824,
362.0109863,2.986767054,
360.9979248,2.978568077,
359.9846497,3.001639128,
359.0102539,3.078264952,
357.9967346,3.042969227,
356.9830322,3.06706357,
356.0081787,3.082927942,
354.9942322,3.188793659,
354.019165,3.111832142,
353.0048828,3.18462944,
351.9904785,3.177068233,
351.0149536,3.096489191,
350.0003052,3.216283321,
348.9855042,3.223959923,
348.0095825,3.492276192,
346.9945068,3.431838989,
346.0183105,3.413383007,
345.0029297,3.50735116,
343.9874573,3.302240133,
343.0108643,3.432411194,
341.9950562,3.465420246,
341.018219,3.397633553,
340.0021667,3.506030798,
338.9859619,3.530995131,
338.008728,3.540584087,
336.9922485,3.502756119,
336.01474,3.479262829,
334.9980469,3.732876539,
333.9811401,3.650463581,
333.0032654,3.722126484,
331.986145,3.790372133,
331.0080261,4.040649891,
329.9906006,3.676416874,
329.012207,3.680198193,
327.9945374,4.102465153,
327.0158997,3.820496798,
325.9979858,3.521914244,
325.0190735,3.931770325,
324.000885,4.484282494,
322.9825745,10,
322.0032959,3.813434839,
320.9847107,3.986687899,
320.005188,4.174869537,
318.9863892,3.758294344,
318.0066223,3.803875208,
316.9875488,4.338362694,
316.0075073,4.255461216,
314.9881897,3.869094849,
314.0079651,3.945439339,
312.9883728,3.861662626,
312.0078735,3.751094818,
310.9880371,3.838819504,
310.0073242,3.931231022,
308.9872437,3.802797318,
308.0062561,4.322417259,
306.9859314,3.78766489,
306.0047302,10,
304.9841614,3.654621124,
304.0027466,3.846163988,
302.9819031,3.737092733,
302.0002441,3.659209251,
301.0184326,3.864366531,
299.9972839,3.918437719,

trial1,
trial1
Collection Time: 2/26/2025 2:04:50 PM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 2/26/2025 1:30:17 PM
Method Modifications:
UVVIS SAT Changed: 2/26/2025 1:32:06 PM, Old:0.0125, New:0.1000
Common SAT Changed: 2/26/2025 1:32:06 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 2/26/2025 1:32:10 PM, Old:  200.0, New:  300.0
Common Interval nm Changed: 2/26/2025 1:32:10 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 303.0

