trial1,,
Wavelength (nm),Abs,
539.9892578,1.201476574,
539.0089111,1.199661374,
537.9905396,1.202319384,
537.0097656,1.203557611,
535.9909058,1.20468235,
535.0097046,1.204754353,
533.9904785,1.205786109,
533.008728,1.207628012,
531.9890747,1.207309008,
531.006958,1.208792925,
529.9867554,1.209643364,
529.0042114,1.209745288,
527.9835205,1.211146593,
527.0005493,1.213794708,
526.017334,1.214343786,
524.9959717,1.216640592,
524.0123291,1.217057347,
522.9906006,1.219862342,
522.0065308,1.22171545,
520.984314,1.227161884,
519.9998169,1.232519031,
519.0150146,1.234208703,
517.9921265,1.237514257,
517.006958,1.241867423,
515.9836426,1.246774793,
514.9980469,1.250087976,
514.0122681,1.259073496,
512.9882813,1.268538475,
512.0020752,1.276041627,
511.015625,1.288749576,
509.9909363,1.297547936,
509.0040894,1.305749416,
508.0169983,1.314550042,
506.9917297,1.331772208,
506.0042419,1.343396783,
505.0164795,1.353824973,
503.9906006,1.363434792,
503.0025024,1.372571349,
502.0140991,1.386201382,
500.9876099,1.395938158,
499.9988708,1.400403976,
499.0098267,1.411990762,
497.982666,1.419512987,
496.9932556,1.428717375,
496.0036621,1.435431361,
495.013916,1.445260406,
493.9858704,1.457300782,
492.9956665,1.470826745,
492.0053406,1.478270531,
491.0147095,1.491790533,
489.9858398,1.502018929,
488.9948425,1.512576103,
488.0036316,1.525096536,
487.0122681,1.541255474,
485.9824829,1.557280421,
484.9906921,1.573330522,
483.9986877,1.583744764,
483.0065613,1.600258827,
482.0141296,1.621278763,
480.983429,1.631552815,
479.9906616,1.655756116,
478.9976501,1.670919418,
478.0044861,1.689189553,
477.0111389,1.705177426,
476.0175476,1.714579701,
474.9855652,1.73186183,
473.9916382,1.759727478,
472.997467,1.764053226,
472.0031433,1.779497385,
471.0086365,1.789764643,
470.0138245,1.813798547,
469.0189514,1.825467944,
467.9855957,1.848297119,
466.9902344,1.846796274,
465.994751,1.882735848,
464.9990845,1.895383239,
464.0032043,1.914842725,
463.0071411,1.949571013,
462.0108643,1.963076472,
461.0144653,1.997330427,
460.0178223,2.046681166,
458.9826965,2.07882309,
457.9856873,2.135255575,
456.9884644,2.138637543,
455.9910889,2.174663544,
454.9935303,2.214042425,
453.9957581,2.21791029,
452.9978333,2.201499701,
451.9997253,2.218756199,
451.0014343,2.225512266,
450.0029297,2.231033802,
449.0042419,2.212224245,
448.0054016,2.227058172,
447.0063477,2.237457991,
446.0071716,2.230986834,
445.0077515,2.231025696,
444.0081482,2.243910551,
443.0083923,2.25489068,
442.0084839,2.269304037,
441.0083923,2.277221203,
440.0080566,2.303710222,
439.0075684,2.313940525,
438.0069275,2.378649712,
437.006073,2.343666315,
436.0050659,2.395161629,
435.0038757,2.438438654,
434.002533,2.44800663,
433.0009766,2.458145857,
431.9992371,2.464918137,
430.997406,2.480094671,
429.9952698,2.504297733,
428.993042,2.531937838,
427.9906006,2.526106596,
426.9880371,2.527723789,
425.9852295,2.573919535,
424.9823303,2.562774658,
424.0177917,2.601527452,
423.0144958,2.572577477,
422.0111084,2.567089081,
421.0074158,2.565330267,
420.0036316,2.595276117,
418.9996948,2.591970921,
417.9955139,2.64653635,
416.9912109,2.653636217,
415.9867554,2.684408188,
414.9821472,2.669270277,
414.0159607,2.696080685,
413.0109253,2.708674669,
412.0058289,2.695104122,
411.0004883,2.815233707,
409.9949951,2.787002563,
408.9893799,2.786438227,
407.983551,2.817704916,
407.0162659,2.839687109,
406.0101624,2.796097279,
405.0038452,2.849940777,
403.997406,2.855769634,
402.9907227,2.930090189,
401.9839478,2.859121561,
401.0157471,2.864612579,
400.008606,2.954891682,
399.0013428,2.955747843,
397.9938965,2.915605068,
396.9862671,2.946643353,
396.0172729,3.09685874,
395.0093689,3.00454092,
394.0012817,2.965595245,
392.993042,2.973692656,
391.9846497,3.003326178,
391.0148926,3.498761892,
390.0061951,2.991184473,
388.9972839,3.149009466,
387.9882202,3.098259926,
387.0178833,3.201938391,
386.0085754,3.01812458,
384.999054,3.276532173,
383.9894104,3.055820704,
383.0184631,3.193669081,
382.0084839,3.656479836,
380.9983521,3.622811317,
379.9880676,3.056633472,
379.0165405,3.374343395,
378.0059509,3.389196396,
376.9952393,3.949117661,
